source_image,patch_file,idx,cx,cy,score,win,patch_x0,patch_y0,patch_x1,patch_y1
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__148__cx325_cy1958__s0.5876__win28.jpg,148,325,1958,0.5876347147472006,28,193,1826,458,2091
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__149__cx406_cy285__s0.5876__win28.jpg,149,406,285,0.5875700084314011,28,274,153,539,418
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__150__cx63_cy1797__s0.5873__win28.jpg,150,63,1797,0.5873303452252084,28,-69,1665,196,1930
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__151__cx118_cy2200__s0.5873__win28.jpg,151,118,2200,0.587250377858563,28,-14,2068,251,2333
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__152__cx63_cy990__s0.5870__win28.jpg,152,63,990,0.5870157995120718,28,-69,858,196,1123
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__153__cx38_cy2603__s0.5868__win28.jpg,153,38,2603,0.5868419946106839,28,-94,2471,171,2736
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__154__cx486_cy2079__s0.5867__win28.jpg,154,486,2079,0.5866733648882805,28,354,1947,619,2212
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__155__cx204_cy890__s0.5865__win28.jpg,155,204,890,0.5864630815213935,28,72,758,337,1023
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__156__cx159_cy2079__s0.5860__win28.jpg,156,159,2079,0.586027399617051,28,27,1947,292,2212
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__157__cx38_cy2260__s0.5860__win28.jpg,157,38,2260,0.5860092701401918,28,-94,2128,171,2393
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__158__cx285_cy78__s0.5858__win28.jpg,158,285,78,0.5857555937793769,28,153,-54,418,211
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__159__cx300_cy1756__s0.5858__win28.jpg,159,300,1756,0.5857522789647516,28,168,1624,433,1889
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__160__cx239_cy1777__s0.5855__win28.jpg,160,239,1777,0.5854978497436747,28,107,1645,372,1910
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__161__cx184_cy1212__s0.5853__win28.jpg,161,184,1212,0.5853431005859694,28,52,1080,317,1345
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__162__cx164_cy1696__s0.5849__win28.jpg,162,164,1696,0.5849308973664978,28,32,1564,297,1829
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__163__cx18_cy2724__s0.5848__win28.jpg,163,18,2724,0.5848072499114859,28,-114,2592,151,2857
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__164__cx78_cy607__s0.5845__win28.jpg,164,78,607,0.584493919845153,28,-54,475,211,740
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__165__cx426_cy2805__s0.5845__win28.jpg,165,426,2805,0.5844669013124639,28,294,2673,559,2938
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__166__cx325_cy2039__s0.5842__win28.jpg,166,325,2039,0.5841796609009673,28,193,1907,458,2172
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__167__cx1676_cy1797__s0.5839__win28.jpg,167,1676,1797,0.5839244003485738,28,1544,1665,1809,1930
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__168__cx118_cy2664__s0.5837__win28.jpg,168,118,2664,0.5837305875212035,28,-14,2532,251,2797
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__169__cx386_cy2966__s0.5834__win28.jpg,169,386,2966,0.5834386394855404,28,254,2834,519,3099
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__170__cx244_cy2805__s0.5832__win28.jpg,170,244,2805,0.583164456575289,28,112,2673,377,2938
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__171__cx345_cy1656__s0.5825__win28.jpg,171,345,1656,0.5825353421700569,28,213,1524,478,1789
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__172__cx58_cy2885__s0.5823__win28.jpg,172,58,2885,0.5822810206260252,28,-74,2753,191,3018
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__173__cx139_cy1212__s0.5822__win28.jpg,173,139,1212,0.5821811530009393,28,7,1080,272,1345
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__174__cx38_cy890__s0.5821__win28.jpg,174,38,890,0.5820632480191511,28,-94,758,171,1023
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__175__cx204_cy1817__s0.5818__win28.jpg,175,204,1817,0.5818055967735879,28,72,1685,337,1950
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__176__cx345_cy2684__s0.5810__win28.jpg,176,345,2684,0.5810486851822853,28,213,2552,478,2817
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__177__cx78_cy2785__s0.5810__win28.jpg,177,78,2785,0.5810189991231667,28,-54,2653,211,2918
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__178__cx386_cy1777__s0.5809__win28.jpg,178,386,1777,0.5808657055418676,28,254,1645,519,1910
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__179__cx139_cy930__s0.5808__win28.jpg,179,139,930,0.5807798108249641,28,7,798,272,1063
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__180__cx43_cy567__s0.5807__win28.jpg,180,43,567,0.5807141016909516,28,-89,435,176,700
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__181__cx426_cy2744__s0.5802__win28.jpg,181,426,2744,0.5801512450970228,28,294,2612,559,2877
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__182__cx219_cy1756__s0.5799__win28.jpg,182,219,1756,0.579939343896905,28,87,1624,352,1889
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__183__cx280_cy930__s0.5798__win28.jpg,183,280,930,0.5798388493990695,28,148,798,413,1063
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__184__cx204_cy1131__s0.5798__win28.jpg,184,204,1131,0.5798241133433119,28,72,999,337,1264
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__185__cx78_cy2099__s0.5796__win28.jpg,185,78,2099,0.5796186991161592,28,-54,1967,211,2232
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__186__cx58_cy1877__s0.5796__win28.jpg,186,58,1877,0.5795704077693787,28,-74,1745,191,2010
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__187__cx325_cy2764__s0.5795__win28.jpg,187,325,2764,0.579512405895117,28,193,2632,458,2897
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__188__cx58_cy869__s0.5795__win28.jpg,188,58,869,0.5794963761729076,28,-74,737,191,1002
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__189__cx1656_cy1777__s0.5790__win28.jpg,189,1656,1777,0.5789920978231231,28,1524,1645,1789,1910
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__190__cx365_cy2906__s0.5783__win28.jpg,190,365,2906,0.5783029950444566,28,233,2774,498,3039
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__191__cx23_cy869__s0.5771__win28.jpg,191,23,869,0.5771113875390709,28,-109,737,156,1002
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__192__cx38_cy990__s0.5771__win28.jpg,192,38,990,0.5770621678893868,28,-94,858,171,1123
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__193__cx18_cy2079__s0.5768__win28.jpg,193,18,2079,0.5767736736896256,28,-114,1947,151,2212
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__194__cx38_cy1615__s0.5765__win28.jpg,194,38,1615,0.5765291106670736,28,-94,1483,171,1748
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__195__cx486_cy1837__s0.5760__win28.jpg,195,486,1837,0.5760193418998679,28,354,1705,619,1970
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__196__cx204_cy1353__s0.5760__win28.jpg,196,204,1353,0.5759846668122403,28,72,1221,337,1486
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__197__cx426_cy1817__s0.5757__win28.jpg,197,426,1817,0.5757101544941445,28,294,1685,559,1950
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__198__cx43_cy789__s0.5756__win28.jpg,198,43,789,0.575607834050496,28,-89,657,176,922
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__199__cx179_cy2684__s0.5756__win28.jpg,199,179,2684,0.5755550111731662,28,47,2552,312,2817
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__200__cx98_cy2724__s0.5754__win28.jpg,200,98,2724,0.5754057720144143,28,-34,2592,231,2857
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__201__cx18_cy1333__s0.5753__win28.jpg,201,18,1333,0.5752562162297454,28,-114,1201,151,1466
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__202__cx219_cy769__s0.5752__win28.jpg,202,219,769,0.5751885129654172,28,87,637,352,902
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__203__cx446_cy2039__s0.5751__win28.jpg,203,446,2039,0.575055208158592,28,314,1907,579,2172
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__204__cx179_cy970__s0.5750__win28.jpg,204,179,970,0.5750167546263804,28,47,838,312,1103
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__205__cx83_cy1152__s0.5750__win28.jpg,205,83,1152,0.57498063038182,28,-49,1020,216,1285
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__206__cx1575_cy1797__s0.5749__win28.jpg,206,1575,1797,0.5748812986616011,28,1443,1665,1708,1930
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__207__cx123_cy789__s0.5742__win28.jpg,207,123,789,0.5741562046749531,28,-9,657,256,922
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__208__cx239_cy2744__s0.5736__win28.jpg,208,239,2744,0.5736129712591196,28,107,2612,372,2877
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__209__cx123_cy1192__s0.5735__win28.jpg,209,123,1192,0.5734908209526629,28,-9,1060,256,1325
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__210__cx18_cy1172__s0.5733__win28.jpg,210,18,1172,0.5733181174542589,28,-114,1040,151,1305
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__211__cx357_cy2579__s0.5733__win151.jpg,211,357,2579,0.5733018147816868,151,225,2447,490,2712
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__212__cx239_cy2946__s0.5732__win28.jpg,212,239,2946,0.5731604500115209,28,107,2814,372,3079
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__213__cx139_cy769__s0.5729__win28.jpg,213,139,769,0.5729281233084131,28,7,637,272,902
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__214__cx78_cy2442__s0.5726__win28.jpg,214,78,2442,0.5726192160098333,28,-54,2310,211,2575
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__215__cx547_cy2019__s0.5726__win28.jpg,215,547,2019,0.5725864843952255,28,415,1887,680,2152
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__216__cx98_cy1756__s0.5724__win28.jpg,216,98,1756,0.5723945431651051,28,-34,1624,231,1889
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__217__cx386_cy98__s0.5722__win28.jpg,217,386,98,0.5722212989674235,28,254,-34,519,231
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__218__cx118_cy2442__s0.5717__win28.jpg,218,118,2442,0.5716610622694267,28,-14,2310,251,2575
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__219__cx18_cy2139__s0.5716__win28.jpg,219,18,2139,0.5715811325168093,28,-114,2007,151,2272
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__220__cx98_cy2180__s0.5715__win28.jpg,220,98,2180,0.5715032829990809,28,-34,2048,231,2313
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__221__cx426_cy1777__s0.5714__win28.jpg,221,426,1777,0.5713515203600418,28,294,1645,559,1910
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__222__cx446_cy2946__s0.5713__win28.jpg,222,446,2946,0.5713439359873544,28,314,2814,579,3079
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__223__cx159_cy365__s0.5713__win28.jpg,223,159,365,0.5712929037998138,28,27,233,292,498
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__224__cx118_cy2523__s0.5713__win28.jpg,224,118,2523,0.571257346869687,28,-14,2391,251,2656
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__225__cx199_cy2744__s0.5710__win28.jpg,225,199,2744,0.5710270777242388,28,67,2612,332,2877
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__226__cx325_cy98__s0.5708__win28.jpg,226,325,98,0.5707877861905918,28,193,-34,458,231
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__227__cx23_cy930__s0.5707__win28.jpg,227,23,930,0.570698179757654,28,-109,798,156,1063
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__228__cx265_cy1777__s0.5706__win28.jpg,228,265,1777,0.5706302333729932,28,133,1645,398,1910
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__229__cx365_cy2805__s0.5703__win28.jpg,229,365,2805,0.5703012582848215,28,233,2673,498,2938
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__230__cx83_cy970__s0.5697__win28.jpg,230,83,970,0.5696772516849882,28,-49,838,216,1103
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__231__cx78_cy1777__s0.5697__win28.jpg,231,78,1777,0.5696655805880655,28,-54,1645,211,1910
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__232__cx1555_cy1817__s0.5696__win28.jpg,232,1555,1817,0.5696311986674797,28,1423,1685,1688,1950
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__233__cx43_cy1494__s0.5696__win28.jpg,233,43,1494,0.5696289890856648,28,-89,1362,176,1627
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__234__cx426_cy1958__s0.5695__win28.jpg,234,426,1958,0.5695033458111272,28,294,1826,559,2091
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__235__cx18_cy1555__s0.5692__win28.jpg,235,18,1555,0.5692443485383515,28,-114,1423,151,1688
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__236__cx305_cy1696__s0.5691__win28.jpg,236,305,1696,0.5691499485798067,28,173,1564,438,1829
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__237__cx159_cy2482__s0.5689__win28.jpg,237,159,2482,0.5689237834783427,28,27,2350,292,2615
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__238__cx144_cy1273__s0.5687__win28.jpg,238,144,1273,0.5686655494766849,28,12,1141,277,1406
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__239__cx587_cy265__s0.5686__win28.jpg,239,587,265,0.5686451813759518,28,455,133,720,398
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__240__cx466_cy305__s0.5683__win28.jpg,240,466,305,0.5682903341466573,28,334,173,599,438
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__241__cx78_cy1656__s0.5683__win28.jpg,241,78,1656,0.5682665752928716,28,-54,1524,211,1789
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__242__cx219_cy728__s0.5680__win28.jpg,242,219,728,0.5680248548117425,28,87,596,352,861
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__243__cx58_cy2543__s0.5679__win28.jpg,243,58,2543,0.5679396495824012,28,-74,2411,191,2676
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__244__cx164_cy1515__s0.5678__win28.jpg,244,164,1515,0.5678352692195251,28,32,1383,297,1648
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__245__cx1555_cy1736__s0.5678__win28.jpg,245,1555,1736,0.5677962169157967,28,1423,1604,1688,1869
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__246__cx426_cy1696__s0.5676__win28.jpg,246,426,1696,0.567551976164117,28,294,1564,559,1829
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__247__cx296_cy2740__s0.5669__win151.jpg,247,296,2740,0.5668675672278751,151,164,2608,429,2873
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__248__cx1575_cy1756__s0.5669__win28.jpg,248,1575,1756,0.5668614012162972,28,1443,1624,1708,1889
data/raw/IMG_8449.jpeg,data/interim/roi_dump_c2f/patches/IMG_8449__249__cx325_cy1676__s0.5663__win28.jpg,249,325,1676,0.5662958137208634,28,193,1544,458,1809
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__000__cx43_cy1978__s0.6126__win28.jpg,0,43,1978,0.6126254198456694,28,-89,1846,176,2111
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__001__cx38_cy2361__s0.6014__win28.jpg,1,38,2361,0.6013643611404901,28,-94,2229,171,2494
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__002__cx38_cy2240__s0.5989__win28.jpg,2,38,2240,0.5989130857269415,28,-94,2108,171,2373
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__003__cx18_cy2482__s0.5986__win28.jpg,3,18,2482,0.598617413726689,28,-114,2350,151,2615
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__004__cx58_cy1011__s0.5986__win28.jpg,4,58,1011,0.5986119171178734,28,-74,879,191,1144
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__005__cx38_cy1535__s0.5977__win28.jpg,5,38,1535,0.5976756966513161,28,-94,1403,171,1668
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__006__cx38_cy2281__s0.5971__win28.jpg,6,38,2281,0.5970783961159449,28,-94,2149,171,2414
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__007__cx78_cy2381__s0.5920__win28.jpg,7,78,2381,0.5919790136411229,28,-54,2249,211,2514
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__008__cx1535_cy2059__s0.5916__win28.jpg,8,1535,2059,0.5915509089915025,28,1403,1927,1668,2192
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__009__cx38_cy2059__s0.5913__win28.jpg,9,38,2059,0.591278423877553,28,-94,1927,171,2192
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__010__cx58_cy2200__s0.5890__win28.jpg,10,58,2200,0.5890006763111814,28,-74,2068,191,2333
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__011__cx58_cy2079__s0.5890__win28.jpg,11,58,2079,0.5889944708470953,28,-74,1947,191,2212
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__012__cx123_cy1555__s0.5863__win28.jpg,12,123,1555,0.5862613788095181,28,-9,1423,256,1688
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__013__cx219_cy1898__s0.5856__win28.jpg,13,219,1898,0.5856333304882867,28,87,1766,352,2031
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__014__cx58_cy1515__s0.5833__win28.jpg,14,58,1515,0.5832707237121717,28,-74,1383,191,1648
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__015__cx164_cy1555__s0.5819__win28.jpg,15,164,1555,0.5819244950061502,28,32,1423,297,1688
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__016__cx83_cy1011__s0.5811__win28.jpg,16,83,1011,0.5810695405215293,28,-49,879,216,1144
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__017__cx224_cy1535__s0.5805__win28.jpg,17,224,1535,0.5805315334171407,28,92,1403,357,1668
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__018__cx18_cy2260__s0.5773__win28.jpg,18,18,2260,0.5772869971155296,28,-114,2128,151,2393
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__019__cx1555_cy2079__s0.5771__win28.jpg,19,1555,2079,0.5770655272055507,28,1423,1947,1688,2212
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__020__cx1595_cy2119__s0.5764__win28.jpg,20,1595,2119,0.5763607203682224,28,1463,1987,1728,2252
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__021__cx98_cy2200__s0.5754__win28.jpg,21,98,2200,0.5753945272921716,28,-34,2068,231,2333
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__022__cx38_cy2462__s0.5752__win28.jpg,22,38,2462,0.5752480448339856,28,-94,2330,171,2595
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__023__cx118_cy2180__s0.5751__win28.jpg,23,118,2180,0.575071969848077,28,-14,2048,251,2313
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__024__cx18_cy2301__s0.5703__win28.jpg,24,18,2301,0.57027180922354,28,-114,2169,151,2434
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__025__cx38_cy2422__s0.5702__win28.jpg,25,38,2422,0.5702065818517665,28,-94,2290,171,2555
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__026__cx1575_cy2099__s0.5685__win28.jpg,26,1575,2099,0.568522864015884,28,1443,1967,1708,2232
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__027__cx239_cy1918__s0.5680__win28.jpg,27,239,1918,0.5680186753439105,28,107,1786,372,2051
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__028__cx244_cy1434__s0.5670__win28.jpg,28,244,1434,0.5669645251680004,28,112,1302,377,1567
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__029__cx1031_cy2099__s0.5667__win28.jpg,29,1031,2099,0.5667097121754997,28,899,1967,1164,2232
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__030__cx43_cy2019__s0.5665__win28.jpg,30,43,2019,0.5665415108852389,28,-89,1887,176,2152
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__031__cx78_cy2119__s0.5649__win28.jpg,31,78,2119,0.5648765781060335,28,-54,1987,211,2252
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__032__cx18_cy1273__s0.5644__win28.jpg,32,18,1273,0.5643582808758936,28,-114,1141,151,1406
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__033__cx1595_cy2059__s0.5639__win28.jpg,33,1595,2059,0.5639358599168868,28,1463,1927,1728,2192
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__034__cx199_cy1434__s0.5635__win28.jpg,34,199,1434,0.563510990700897,28,67,1302,332,1567
data/raw/IMG_8483.jpeg,data/interim/roi_dump_c2f/patches/IMG_8483__035__cx1656_cy2180__s0.5634__win28.jpg,35,1656,2180,0.5633775220311911,28,1524,2048,1789,2313
